GVKEY,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,capx,cshpri,dlc,dltt,dvc,lct,oibdp,pi,ppent,prstkc,pstkl,re,sale,sstk,txditc,xrd,xsga,costat,mkvalt,prcc_f,gind,gsubind,naics,sic,spcindcd,market_share,market_value,CI
20168,54894,2015/12/31,2015,INDL,C,D,STD,MRD,MEMORIAL RESOURCE DEV CORP,USD,675.704,5082.849,1222.685,193.698,0,3012.643,0,224.754,-400.704,-200.06,3691.384,105.381,0,-740.175,732.189,242.88,195.827,,149.387,I,3315.4981,16.15,101020,10102020,211111,1311,,0.0027146965117613,3315.4981,0.345620094209273
20513,54912,2015/12/31,2015,INDL,C,D,STD,MR,MONTAGE RESOURCES CORP,USD,269.384,1266.412,477.407,217.897,0,527.248,0,113.842,-650.276,-1043.856,993.968,0,0,-1210.755,255.321,440,0,,76.719,A,405.2667,1.82,101020,10102020,211130,1311,,0.000946639498926381,405.2667,0.277106755350363
183144,54913,2015/12/31,2015,INDL,C,D,STD,ENRJ,ENERJEX RESOURCES INC,USD,7.213,21.834,0.26,8.266,1.987,16.625,0,4.261,-51.54,-51.922,13.702,0,0.001,-71.392,4.879,4.604,0,,1.317,I,2.5272,0.3,101020,10102020,211111,1311,,1.80895974685271e-05,2.5272,0.00389992200155997
21431,55089,2015/12/31,2015,INDL,C,D,STD,CRC,CALIFORNIA RESOURCES CORP,USD,497,7053,401,383.2,100,5974,12,605,-3979,-5476,6312,0,0,-5698,2403,8,0,,323,A,904.4594,2.33,101020,10102020,211120,1311,,0.00890946971036497,904.4594,0.0343175010697475
19770,55091,2015/12/31,2015,INDL,C,D,STD,AM.2,ANTERO MIDSTREAM PARTNERS LP,USD,75.302,1980.032,452.635,158.479,0,620,107.248,98.614,257.266,159.105,1893.826,,0,,387.324,240.703,0,,51.206,I,4019.9027,22.82,101020,10102040,2111,1311,,0.00143605969458901,4019.9027,0.400704853146742
22159,55138,2015/12/31,2015,INDL,C,D,STD,RMP,RICE MIDSTREAM PARTNERS LP,USD,24.153,689.79,248.463,59.454,0,143,34.038,31.828,80.067,58.307,578.026,0,0,,114.459,171.902,0,,17.895,I,956.6703,13.49,101020,10102040,211111,1311,,0.000424373280723539,956.6703,0.887123898070888
166458,55178,2015/12/31,2015,INDL,C,D,STD,ATLS,ATLAS ENERGY GROUP LLC,USD,299.771,1918.114,156.36,26.011,4.25,1602.932,,182.304,-570.408,-885.734,1316.897,0,40.875,,752.5,40,0,,91.744,I,24.7105,0.95,101020,10102020,211111,1311,,0.00279000247900526,24.7105,
23433,55252,2015/12/31,2015,INDL,C,D,STD,BSM,BLACK STONE MINERALS LP,USD,103.595,1061.436,116.703,189.125,0,66,81.087,63.039,132.215,-101.305,938.594,43.762,79.162,,392.924,399.087,0,,75.559,A,2759.2902,14.43,101020,10102020,211120,1311,,0.0014568225037351,2759.2902,
22671,677,2016/12/31,2016,INDL,C,D,STD,ESTE,EARTHSTONE ENERGY INC,USD,27.342,316.512,28.534,18.652,1.604,12.693,0,38.829,8.142,-54.013,270.881,0,0,-212.308,42.269,47.125,15.776,,13.989,A,306.0448,13.74,101020,10102020,211120,1311,,0.000201107907645334,306.0448,0.142479789481043
106418,1545,2016/12/31,2016,INDL,C,D,STD,FPPP,FIELDPOINT PETROLEUM CORP,USD,1.491,8.77,0.165,9.04,6.479,0,0,8.121,-1.003,-2.473,7.254,,0,-12.729,2.801,0.531,0,,1.241,A,7.3859,0.7222,101020,10102020,211120,1311,380,1.33266282456311e-05,7.3859,0.0201121404193077
6311,2577,2016/12/31,2016,INDL,C,D,STD,PNRG,PRIMEENERGY RESOURCES CORP,USD,18.083,214.654,20.843,2.294,2.949,66.316,0,27.208,8.765,7.522,196.368,1.093,0,96.322,56.707,0,37.5,,7.849,A,123.336,54,101020,10102020,211120,1311,380,0.000269801180980008,123.336,0.103177549737391
6788,2706,2016/12/31,2016,INDL,C,D,STD,RRC,RANGE RESOURCES CORP,USD,281.883,11282.245,512.786,189.868,0,3773.517,16.682,702.653,-34.288,-802.138,9273.21,3.849,0,-117.317,1099.043,13.102,943.343,,233.675,A,8491.8678,34.36,101020,10102020,2111,1311,380,0.00522903873151129,8491.8678,0.0803644080015547
6936,3021,2016/06/30,2016,INDL,C,D,STD,MPET,MAGELLAN PETROLEUM CORP,USD,30.426,31.55,0.001,5.746,0.783,0,0,15.038,-5.285,-3.328,0.455,0.011,29.093,-91.322,0,0,0,,5.285,I,6.8003,1.18,101020,10102020,211111,1311,380,0,6.8003,2.69738084320125e-05
7912,3219,2016/12/31,2016,INDL,C,D,STD,NBL,NOBLE ENERGY INC,USD,1955,21011,1541,430,63,7011,172,1478,855,-1772,18548,0,0,3525,3389,0,1819,,1324,A,16495.1659,38.06,101020,10102020,2111,1311,380,0.016124221036931,16495.1659,0.0723474178403756
8512,3526,2016/12/31,2016,INDL,C,D,STD,PDCE,PDC ENERGY INC,USD,399.825,4485.842,1514.071,49.052,0.699,1045.469,0,270.578,140.246,-393.123,4008.266,6.935,0,134.208,382.915,855.074,400.867,,117.139,A,4766.7641,72.58,101020,10102020,211120,1311,395,0.00182183714911668,4766.7641,0.78138421347613
28788,3737,2016/12/31,2016,INDL,C,D,STD,YUMAQ,YUMA ENERGY INC,USD,11.627,97.939,10.067,8.318,0.599,39.5,0,15.899,-23.206,-40.173,85.328,0.408,19.7,-12.387,14.773,0,0,,11.761,A,41.4868,3.4,101020,10102020,211120,1311,,7.02871399759757e-05,41.4868,0.0953531105554293
9904,4338,2016/12/31,2016,INDL,C,D,STD,SWN,SOUTHWESTERN ENERGY CO,USD,1872,7076,593,435.337,41,4612,0,1064,640,-2672,4955,0,0,-3764,2436,1247,0,,,A,5358.2479,10.82,101020,10102020,2111,4923,710,0.0115900272782425,5358.2479,0.0786159353042556
10877,4691,2016/12/31,2016,INDL,C,D,STD,UNTC,UNIT CORP,USD,121.196,2479.303,186.713,50.029,3.693,816.142,0,164.915,61.33,-206.818,2281.105,0,0,681.554,602.177,0,215.922,,33.337,A,1383.6438,26.87,101020,10102010,2111,1311,395,0.00286504427599764,1383.6438,0.0723377811320404
10938,4722,2016/12/31,2016,INDL,C,D,STD,USEG,U S ENERGY CORP/WY,USD,4.889,16.767,0.193,4.768,6,0,0,10.932,-9.4,-11.672,11.722,0.003,2.232,-123.88,5.746,1.317,0,0,2.85,A,,1.28,101020,10102020,211120,1311,305,2.73383812564785e-05,,0.00739747029513224
6194,6291,2016/12/31,2016,INDL,C,D,STD,ISRL,ISRAMCO INC,USD,39.685,141.272,0.794,2.718,9.147,95.441,0,22.967,24.991,8.523,55.5,0,0,-16.66,53.773,0,0,,5.366,I,337.8474,124.3,101020,10102020,211120,1311,380,0.000255841763888726,337.8474,0.0121053193273467
14010,6913,2016/12/31,2016,INDL,C,D,STD,TGA,TRANSGLOBE ENERGY CORP,USD,86.001,406.142,74.971,72.205,78.236,5.581,0,102.765,3.413,-75.219,320.141,0,0,110.537,62.178,0,0,,18.43,A,122.0281,1.69,101020,10102020,211120,1311,380,0.000295831164247358,122.0281,0.264369640036109
23002,9465,2016/12/31,2016,INDL,C,D,STD,CRK.5,COMSTOCK RESOURCES INC -OLD,USD,90.172,889.874,57.424,11.729,0,1044.506,0,91.707,56.156,-127.965,798.662,0.313,0,-810.162,175.706,0,9.126,,23.963,I,137.2893,9.85,101020,10102020,211111,1311,380,0.000835975916646503,137.2893,0.0552993971610716
15291,10147,2016/12/31,2016,INDL,C,D,STD,HNR,HARVEST NATURAL RESOURCES,USD,76.406,107.097,0.672,12.432,0,0,0,7.798,-19.77,-22.38,30.546,0.129,0,-133.207,0,0,0.1,,19.77,A,68.2457,6.18,101020,10102020,211111,1311,380,0,68.2457,0.0213597787737198
24005,10924,2016/12/31,2016,INDL,C,D,STD,AXAS,ABRAXAS PETROLEUM CORP/NV,USD,23.939,161.648,31.663,122.132,0.786,96.616,0,31.117,-48.465,-96.378,136.311,0,0,-326.828,56.555,27.184,0,,14.226,A,347.1916,2.57,101020,10102020,212230,1311,380,0.000269077993727835,347.1916,0.140825839048559
19433,11270,2016/09/30,2016,INDL,C,D,STD,PHX,PHX MINERALS INC,USD,6.572,198.135,3.986,16.841,0,44.5,2.677,4.474,5.208,-17.998,191.406,0.117,0,112.483,39.061,0,30.986,,7.191,A,290.998,17.53,101020,10102020,2111,1311,380,0.000185844850375793,290.998,0.0178911271499874
25874,11777,2016/12/31,2016,INDL,C,D,STD,PQUEQ,PETROQUEST ENERGY INC,USD,48.591,144.86,30.39,18.354,22.568,271.077,0,86.401,-18.4,-90.353,89.904,0,0.001,-555.458,66.667,0,0,,15.901,I,70.1621,3.31,101020,10102020,211111,1311,380,0.000317188977240802,70.1621,0.180416043314098
26013,11857,2016/12/31,2016,INDL,C,D,STD,SM,SM ENERGY CO,USD,224.642,6393.511,2813.701,76.568,0,2897.575,7.751,415.172,-37.844,-1201.916,6081.354,,0,779.464,1180.376,938.268,315.672,,179.769,A,3836.1758,34.48,101020,10102020,2111,1311,380,0.00561600576296503,3836.1758,0.568392292961206
27199,11923,2016/12/31,2016,INDL,C,D,STD,EGY,VAALCO ENERGY INC,USD,38.475,81.032,8.705,58.384,7.5,6.94,0,55.554,11.654,-9.019,28.019,0.051,0,-39.304,59.784,0,0,,10.456,A,60.8962,1.04,101020,10102020,2111,1311,380,0.000284440965025637,60.8962,0.260839600874959
27786,11937,2016/12/31,2016,INDL,C,D,STD,CHK,CHESAPEAKE ENERGY CORP,USD,2142,13028,2120,764,503,9938,0,3648,-2349,-4589,10609,0,1771,-17699,7872,0,0,,240,A,6283.3142,7.02,101020,10102020,2111,1311,380,0.0374534871651581,6283.3142,0.14827248566233
28296,12146,2016/12/31,2016,INDL,C,D,STD,CWEI,CLAYTON WILLIAMS ENERGY INC,USD,631.186,1494.639,111.541,14,0.241,848.125,0,106.766,57.482,-322.478,856.136,0,0,-146.455,166.019,147.34,76.59,,23.913,I,2102.6731,119.26,101020,10102020,211111,1311,380,0.000789887002753098,2102.6731,0.0928514822473287
15060,13311,2016/12/31,2016,INDL,C,D,STD,CPE,CALLON PETROLEUM CO/DE,USD,725.126,2267.587,844.711,126.258,0,390.219,0,131.55,25.867,-91.827,1489.515,0,0.015,-440.137,200.851,1357.577,0.09,,25.3,A,3090.0002,15.37,101020,10102020,2111,1311,380,0.000955611070961531,3090.0002,1.17470093980414
28791,13414,2016/12/31,2016,INDL,C,D,STD,ROYL,ROYALE ENERGY INC,USD,6.038,8.382,2.058,19.186,1.58,0,0,11.943,-4.989,-4.144,1.733,0,0,-45.778,1.214,1.161,0,,3.537,A,13.534,0.6198,101020,10102020,211120,1311,380,5.77598239564303e-06,13.534,0.315064298836497
20653,13960,2016/12/31,2016,INDL,C,D,STD,DEN,DENBURY INC,USD,181.126,4274.578,249.324,373.859,83.366,2909.732,0,433.496,-513.937,-1520.347,3988.374,0,0,-2018.989,960.567,0,293.878,,109.926,A,1466.215,3.68,101020,10102020,2111,1311,380,0.00457019611353842,1466.215,0.0463788799044014
62626,14518,2016/06/30,2016,INDL,C,D,STD,EPM,EVOLUTION PETROLEUM CORP,USD,37.086,97.451,21.103,32.81,0,0,6.566,8.529,8.136,34.231,59.999,1.357,7.933,29.116,26.35,0.051,11.841,,9.08,A,180.0068,5.47,101020,10102020,211120,1311,175,0.000125368316412845,180.0068,0.464169452753827
29453,15434,2016/12/31,2016,INDL,C,D,STD,LNG,CHENIERE ENERGY INC,USD,2238.318,23702.737,4355.598,228.768,247.467,21687.532,0,1076.669,216.656,-662.885,20635.294,20.397,0,-4233.939,1283.167,0.05,0,,266.53,A,9858.6828,41.43,101020,10102040,211130,1311,380,0.00610506590005773,9858.6828,0.268965234887418
65220,15633,2016/12/31,2016,INDL,C,D,STD,CRZO,CARRIZO OIL & GAS INC,USD,72.988,1626.327,634.45,59.932,0,1325.418,0,211.959,-332.376,-675.474,1545.76,0,0,-1643.084,443.594,223.739,0,,74.972,I,2432.6802,37.35,101020,10102020,2111,1311,380,0.00211053635487057,2432.6802,0.369540690830533
7422,16277,2016/12/31,2016,INDL,C,D,STD,EXCE,EXCO RESOURCES INC,USD,110.617,661.414,80.425,279.287,50,1258.538,-0.005,258.363,-118.518,-222.456,358.419,0,0,-4402.373,271.001,0,2.802,,48.7,A,247.2344,0.8737,101020,10102020,211130,1311,380,0.001289371503461,247.2344,0.137277761088049
1380,20064,2016/12/31,2016,INDL,C,D,STD,HES,HESS CORP,USD,4276,28621,2251,309.9,112,6694,317,2251,1108,-3854,23595,0,575,8443,4762,1656,1144,,774,A,19716.2177,62.29,101020,10102020,2111,1311,385,0.0226566953608337,19716.2177,0.0854204614450516
11923,20194,2016/12/31,2016,INDL,C,D,STD,APC,ANADARKO PETROLEUM CORP,USD,5266,45564,3505,522,42,15281,105,3328,2984,-3829,32168,38,0,1313,8447,2188,4324,,1781,I,38435.176,69.73,101020,10102020,2111,1311,380,0.0401892284151538,38435.176,0.103848774851116
1678,20204,2016/12/31,2016,INDL,C,D,STD,APA,APA CORP,USD,3241,22519,1949,379,0,8544,379,1843,2454,-1682,18867,0,0,-3497,5367,0,1710,,611,A,24083.0568,63.47,101020,10102020,2111,1311,380,0.0255351709369161,24083.0568,0.138040937743466
2052,20271,2016/09/30,2016,INDL,C,D,STD,BRN,BARNWELL INDUSTRIES,USD,21.114,31.568,1.765,8.277,0,0,0,4.736,-4.56,-3.586,6.952,0,0,9.932,13.241,0,0.204,,6.361,A,13.6571,1.65,101020,10102020,2111,1311,380,6.29981737238133e-05,13.6571,0.185438117251523
4430,20662,2016/12/31,2016,INDL,C,D,STD,EQT,EQT CORP,USD,1828.219,15472.922,1539.494,166.978,0,3289.459,20.156,804.64,641.595,-394.527,13162.216,26.961,0,2511.115,1608.348,1232.164,1760.004,,,A,11302.8858,65.4,101020,10102020,2111,4923,710,0.00765221559643137,11302.8858,0.134195535381255
7620,21236,2016/12/31,2016,INDL,C,D,STD,MUR,MURPHY OIL CORP,USD,1559.183,10295.86,926.948,172.173,569.817,2422.75,206.635,1502.432,796.947,-493.115,8316.188,1.138,0,5101.384,1809.575,0,69.081,,314.354,A,5360.6483,31.13,101020,10102020,2111,1311,380,0.00860961560427985,5360.6483,0.0944096089318334
8068,21322,2016/12/31,2016,INDL,C,D,STD,OXY,OCCIDENTAL PETROLEUM CORP,USD,8428,43109,2717,763.8,0,9819,2405,6362,2757,-1664,32337,22,0,22715,10090,36,1132,,1392,A,54436.6727,71.23,101020,10102010,2111,1311,385,0.0480063116738371,54436.6727,0.0858750276557413
14359,21366,2016/12/31,2016,INDL,C,D,STD,PXD,PIONEER NATURAL RESOURCES CO,USD,3298,16459,2060,166,485,2728,14,1566,933,-959,12370,25,0,1728,3951,2541,1397,,467,A,30562.2007,180.07,101020,10102020,211120,1311,380,0.0187981107456224,30562.2007,0.178432221741013
8549,21401,2016/12/31,2016,INDL,C,D,STD,COP,CONOCOPHILLIPS,USD,8609,89772,4869,1245.44,1089,26186,1253,6909,5166,-5530,58331,126,0,25355,23693,-63,8949,116,2127,A,62036.6677,50.14,101020,10102020,2111,1311,385,0.11272681293243,62036.6677,0.0732775486861512
7017,21795,2016/12/31,2016,INDL,C,D,STD,MRO,MARATHON OIL CORP,USD,3665,31094,1245,819,686,6589,162,2240,1192,-1235,25718,0,0,12589,4031,1236,2438,,611,A,14661.57,17.31,101020,10102020,2111,1311,385,0.019178735615187,14661.57,0.0460071689885814
16478,22113,2016/12/31,2016,INDL,C,D,STD,EOG,EOG RESOURCES INC,USD,3554.603,29459.433,2582.795,553.384,6.579,6979.779,376.012,2027.291,2592.319,-1557.505,25707.078,82.125,0,8379.108,7363.394,23.296,5188.64,,2490.906,A,58304.37,101.1,101020,10102020,2111,1311,380,0.0350336360100359,58304.37,0.106679805198697
20548,26024,2016/12/31,2016,INDL,C,D,STD,COG,CABOT OIL & GAS CORP,USD,715.881,5122.569,375.153,456.847,0,1520.53,36.187,257.812,29.563,-659.599,4250.125,,0,1099.688,1155.677,995.279,579.447,,113.249,A,10865.904,23.36,101020,10102020,2111,1311,380,0.00549849259229782,10865.904,0.0753791683502854
7309,27321,2017/03/31,2016,INDL,C,D,STD,MXC,MEXCO ENERGY CORP,USD,0.505,12.708,0.802,2.037,0,2.9,0,0.137,0.523,-0.695,12.175,0,0,0.751,2.378,0,0,,0.976,A,7.8628,3.86,101020,10102020,211120,1311,380,1.13140742478082e-05,7.8628,0.0498849287802451
28564,29930,2016/12/31,2016,INDL,C,D,STD,SGY,STONE ENERGY CORP,USD,275.282,1139.483,239.218,5.591,0.408,352.376,0,142.873,-165.552,-583.18,837.727,0,0,-2296.209,376.582,0,0,,58.928,I,40.0972,7.15,101020,10102020,211111,1311,380,0.00179170593287977,40.0972,0.192719582687156
29173,30044,2016/12/31,2016,INDL,C,D,STD,NFX,NEWFIELD EXPLORATION CO,USD,949,4312,1371,193,0,2431,0,684,-301,-1208,3307,22,0,-2267,1472,779,39,,185,I,8057.6775,40.5,101020,10102020,211111,1311,380,0.00700349759998892,8057.6775,0.343522926584816
25495,30882,2016/12/31,2016,INDL,C,D,STD,DYN.2,DYNEGY INC,USD,2987,13053,326,129,201,8778,0,916,966,-1289,7121,0,400,-1906,4318,359,5,,151,I,992.3665,8.46,551050,55105010,221112,1311,710,0.0205442273347501,992.3665,0.0390559482448784
112876,34829,2016/12/31,2016,INDL,C,D,STD,EPD,ENTERPRISE PRODCT PARTNRS LP,USD,6528.2,52194,3025.1,2081.4,2576.8,21120.9,3300.5,8250.5,4616.6,2576.4,33292.5,,0,,23022.3,2542.8,52.7,,160.1,A,57259.5795,27.04,101020,10102040,486210,1311,380,0.109535749182218,57259.5795,0.094431975326755
120093,35026,2016/12/31,2016,INDL,C,D,STD,CNX,CNX RESOURCES CORPORATION,USD,626.139,9183.981,226.82,229.387,12,2762.069,2.294,940.014,117.646,-525.955,8140.439,0,0,1335.233,1876.245,0.004,0,,,A,4182.7459,18.23,101020,10102020,2111,1311,360,0.00892681885495327,4182.7459,0.0234575609162824
14934,35222,2016/12/31,2016,INDL,C,D,STD,DVN,DEVON ENERGY CORP,USD,3772,25913,3971,507,0,10154,221,2616,-1792,-3877,16190,0,0,-1362,10304,1469,648,,645,A,23885.41,45.67,101020,10102020,2111,1311,380,0.0490244831999224,23885.41,0.208254667505769
62204,36564,2016/12/31,2016,INDL,C,D,STD,TGC,TENGASCO INC,USD,1.614,8.538,0.449,6.091,0.055,2.423,0,0.791,-2.816,-4.199,6.924,0,0,-52.515,4.672,0,0,0,1.405,I,4.2686,0.7,101020,10102020,211120,1311,380,2.22284923825735e-05,4.2686,0.0423145792102535
15055,37900,2016/12/31,2016,INDL,C,D,STD,CNQ,CANADIAN NATURAL RESOURCES,CAD,4336,58648,4181,1100.471,1812,14993,1035,5092,3721,-1063,53292,0,0,21596,10523,559,9073,,345,A,47537.6361,42.79,101020,10102020,2111,1311,380,0.0500664437803556,47537.6361,0.0773385619947837
20214,41005,2016/12/31,2016,INDL,C,D,STD,ERF,ENERPLUS CORP,CAD,515.394,2638.85,336.737,226.53,29.539,739.286,35.439,245.093,-86.636,160.218,738.43,0,0,-1979.24,693.335,220.41,0,,86.319,A,3063.7534,12.74,101020,10102020,2111,1311,850,0.00329875679924478,3063.7534,0.283861303426783
22053,41163,2016/12/31,2016,INDL,C,D,STD,MCF,CONTANGO OIL & GAS CO,USD,19.054,376.514,24.929,21.424,0,54.354,0,62.889,23.254,-57.687,340.382,0.561,0,67.076,78.183,50.435,0,,25.118,A,235.7323,9.34,101020,10102020,2111,1311,380,0.000371979927214629,235.7323,0.0657401669281787
142540,41247,2016/12/31,2016,INDL,C,D,STD,CEO,CNOOC LTD,USD,17578.136,91845.168,7395.506,446.475,2834.221,18838.83,1995.103,9662.97,9577.271,-759.758,62287.916,0,0,48867.924,21098.948,0,816.65,205.099,1995.103,A,,123.96,101020,10102020,211120,1311,380,0.100384804130632,,0.105488402133359
11781,42001,2016/12/31,2016,INDL,C,D,STD,OVV,OVINTIV INC,USD,1923,14653,1342,882.6,59,4502,52,1562,-937,-1620,8139,0,0,12,2918,1129,31,,275,A,11423.02,11.74,101020,10102020,2111,1311,355,0.0138832921173693,11423.02,0.13614690067972
20683,43027,2016/12/31,2016,INDL,C,D,STD,PGHEF,PENGROWTH ENERGY CORP,CAD,517.9,4101.3,65.7,546.566,663.6,1023.7,0,914.8,94.7,-387.1,3345.3,0,0,-3353,487.4,0,0,,83.6,I,1057.0784,1.93,101020,10102020,211130,1311,850,0.00231895701782242,1057.0784,0.0171022490628905
150699,43520,2016/12/31,2016,INDL,C,D,STD,XEC,CIMAREX ENERGY CO,USD,969.304,4237.724,721.786,93.379,0,1487.939,7.548,522.352,-115.207,-623.204,2559.732,0,0,-721.414,1380,,0,,73.901,A,12927.3516,135.9,101020,10102020,2111,1311,380,0.00656577899998961,12927.3516,0.20586254743444
155393,44613,2016/12/31,2016,INDL,C,D,STD,WLL,WHITING PETROLEUM CORP,USD,622.602,9876.142,553.181,251.869,0,3535.303,0,478.331,602.978,-1426.77,9143.418,0.844,0,-1248.572,1299.552,0,475.689,,192.724,A,4351.4083,12.02,101020,10102020,211120,1311,,0.00618302263115543,4351.4083,0.051460133771175
162459,46014,2016/12/31,2016,INDL,C,D,STD,HPR,HIGHPOINT RESOURCES CORP,USD,318.452,1385.341,108.065,55.384,0.454,711.808,0,85.018,95.897,-170.378,1062.149,0,0,-542.328,178.819,110.003,0,,42.033,I,520.0211,6.99,101020,10102020,2111,1311,,0.000850786981883436,520.0211,0.0923092824365926
160341,46102,2016/12/31,2016,INDL,C,D,STD,WTI,W&T OFFSHORE INC,USD,191.741,829.726,48.702,95.644,8.272,1012.455,0,203.029,-116.033,-292.396,547.053,0,0,-1174.844,399.986,0,0.407,,59.74,A,381.357,2.77,101020,10102020,211120,1311,,0.0019030577384709,381.357,0.0491915046629005
27265,50012,2016/12/31,2016,INDL,C,D,STD,AAVVF,ADVANTAGE ENERGY LTD,CAD,28.716,1496.459,127.284,182.056,0,153.102,0,47.965,118.943,-20.348,1466.295,,0,-1234.241,157.033,95.13,35.215,,10.75,A,1684.0445,9.12,101020,10102020,211130,1311,380,0.000747133314279252,1684.0445,0.0873510967269074
165466,50018,2016/12/31,2016,INDL,C,D,STD,DCP,DCP MIDSTREAM LP,USD,227,5161,37,114.7,500,1750,483,734,301,318,3272,0,0,,1517,0,6,,88,A,4404.105,38.38,101020,10102040,211130,1311,,0.00721759908911901,4404.105,0.010644418872267
178921,50185,2016/12/31,2016,INDL,C,D,STD,GSTCQ,GASTAR EXPLORATION INC,USD,105.379,300.204,58.779,111.367,0,404.493,0,29.734,-32.405,-89.061,192.004,0.713,154.625,-784.953,58.254,69.224,0,,17.945,I,233.0859,1.55,101020,10102020,211,1311,,0.000277161514395214,233.0859,0.178695422181957
26069,50323,2016/12/31,2016,INDL,C,D,STD,GPOR,GULFPORT ENERGY CORP,USD,1608.779,4223.145,758.077,122.953,0.276,1593.599,0,384.814,-621.119,-982.622,2351.126,0,0,-1764.138,385.91,1110.555,0,,43.409,A,3437.0812,21.64,101020,10102020,2111,1311,380,0.00183608679267101,3437.0812,0.288417339350168
29135,50468,2016/12/31,2016,INDL,C,D,STD,BTEGF,BAYTEX ENERGY CORP,CAD,117.095,4594.085,224.9,212.298,0,1754.07,0,151.009,-170.505,-757.787,4476.99,0,0,-2465.105,601.979,109.939,375.695,,56.842,A,1531.4254,6.56,101020,10102020,211120,1311,380,0.00286410222944547,1531.4254,0.0426014099191388
174169,50735,2016/12/31,2016,INDL,C,D,STD,BATL,BATTALION OIL CORP,USD,160.649,1319.67,289.776,91.228,0,964.653,0,207.553,-1066.738,-471.157,1157.134,0,0,-479.984,420.205,0,0,,125.036,A,868.5359,9.34,101020,10102020,211120,1311,,0.00199925591644249,868.5359,0.100755064943374
20684,50844,2016/12/31,2016,INDL,C,D,STD,OBELF,OBSIDIAN ENERGY LTD,CAD,341,3339,82,502.316,27,442,0,344,-107,-948,2982,0,0,-6847,575,1,14,,63,A,1191.5507,2.37,101020,10102020,2111,1311,380,0.00273574124999567,1191.5507,0.0152190051967335
146659,50954,2016/12/31,2016,INDL,C,D,STD,HUSA,HOUSTON AMERN ENERGY CORP,USD,0.485,2.945,0.209,51.472,0,0,0,0.061,-2.083,-2.642,2.457,0.136,0,-63.18,0.166,0,0,,1.569,A,9.1273,0.178,101020,10102020,211130,1311,,7.89796604346576e-07,9.1273,0.0667092243855729
175006,51200,2016/12/31,2016,INDL,C,D,STD,HRST,HARVEST OIL & GAS CORP,USD,52.301,1606.77,15.258,49.048,0,606.948,3.868,59.176,-51.108,-245.27,1498.207,0,0,,184.894,0,0,,34.288,A,102.525,2.09,101020,10102020,211130,1311,,0.000879690682915999,102.525,0.0085170088988174
174656,51302,2016/12/31,2016,INDL,C,D,STD,BBEPQ,BREITBURN ENERGY PARTNERS LP,USD,630.756,4115.408,84.458,213.755,1198.259,3.094,0,1354.2,-265.179,-817.841,3413.646,,552.826,,469.005,0,2.771,,86.988,I,53.4473,0.25,101020,10102020,211111,1311,,0.0022314370868769,53.4473,0.0214748370279098
163822,51647,2016/12/31,2016,INDL,C,D,STD,ZNOG,ZION OIL & GAS INC,USD,4.978,11.65,1.218,41.238,0,1.826,0,1.953,-8.835,-8.513,6.51,0,0,-150.615,0,4.354,0,,8.835,A,58.3319,1.37,101020,10102020,2111,1311,,0,58.3319,0.235772357723577
166436,51657,2016/12/31,2016,INDL,C,D,STD,LGCYQ,LEGACY RESERVES INC,USD,82.772,1299.826,41.932,70.605,0,1161.394,0.055,86.609,15.322,-54.591,1185.332,0,229.453,,314.357,0,0,,43.639,I,152.7587,2.12,101020,10102020,211120,1311,,0.00149565115152155,152.7587,0.0296647190616973
3469,52253,2016/12/31,2016,INDL,C,D,STD,CLR,CONTINENTAL RESOURCES INC,USD,913.233,13811.776,1164.514,370.38,2.219,6577.697,0,932.393,1347.763,-632.454,12881.227,8.593,0,2922.961,1980.273,0,1890.305,,186.552,A,19301.3177,51.54,101020,10102020,211120,1311,175,0.00942176440409161,19301.3177,0.0828050088855213
177896,52549,2016/12/31,2016,INDL,C,D,STD,REXXQ,REX ENERGY CORP,USD,33.775,893.923,55.694,79.256,0.764,755.355,0,103.708,5.357,-195.201,855.444,0,0.001,-640.454,171.909,0,0,,22.799,A,46.1168,0.4712,101020,10102020,211111,1311,,0.000817910508774792,46.1168,0.0556264139071029
177884,52684,2016/12/31,2016,INDL,C,D,STD,CXO,CONCHO RESOURCES INC,USD,546.494,12119.326,2457.872,134.755,0,2740.58,0,753.186,-584.15,-2338.536,11302.433,11.953,0,883.195,1634.988,1327.915,766.032,,243.189,I,19367.4234,132.6,101020,10102020,2111,1311,,0.00777896367799638,19367.4234,0.223912167927931
178684,52818,2016/12/31,2016,INDL,C,D,STD,GRZZU,GRIZZLY ENERGY LLC,USD,155.039,1309.288,64.638,131.323,1758.037,15.475,7.998,1888.683,-396.333,-815.007,858.253,0,335.444,,344.608,0,0,,48.362,A,88.5569,0.6738,101020,10102020,211130,1311,,0.00163957968813654,88.5569,0.0375371085311294
