Day,dollars_pBBL,dollars_pMMBTU,dollars_pMCF,ratio_BBLpMCF,year
2001-02-20,28.6,5.17,5.36129,5.33453702373869,2001
2001-02-16,29.22,5.57,5.77609,5.05878544136258,2001
2001-02-15,28.96,5.35,5.54795,5.21994610621942,2001
2001-02-14,29.55,5.89,6.10793,4.83797293027261,2001
2001-02-13,30.12,5.58,5.78646,5.20525502638919,2001
2001-02-12,30.52,5.74,5.95238,5.12736082037773,2001
2001-02-09,30.93,6.24,6.47088,4.77987538016468,2001
2001-02-08,31.57,6.24,6.47088,4.87878001137403,2001
2001-02-07,31.27,5.67,5.87979,5.31821714721104,2001
2001-02-06,30.27,5.59,5.79683,5.22181951169864,2001
2001-02-05,30.55,6.15,6.37755,4.79024076643852,2001
2001-02-02,31.27,6.76,7.01012,4.46069396814891,2001
2001-02-01,29.88,5.82,6.03534,4.95083955502093,2001
2001-01-31,28.62,5.83,6.04571,4.73393530288419,2001
2001-01-30,29.12,5.96,6.18052,4.71157766660411,2001
2001-01-29,29.07,6.76,7.01012,4.14686196527306,2001
2001-01-26,29.79,7,7.259,4.10387105661937,2001
2001-01-25,31.61,6.81,7.06197,4.47608811705516,2001
2001-01-24,31.46,6.81,7.06197,4.45484758502231,2001
2001-01-23,31.66,7.02,7.27974,4.34905642234476,2001
2001-01-22,32.21,7.7,7.9849,4.0338639181455,2001
2001-01-19,32.12,7.61,7.89157,4.07016601259318,2001
2001-01-18,30.42,7.09,7.35233,4.13746390599987,2001
2001-01-17,29.77,7.85,8.14045,3.65704598640124,2001
2001-01-16,30.19,8.16,8.46192,3.56774821789854,2001
2001-01-12,30.07,8.75,9.07375,3.31395509023282,2001
2001-01-11,29.42,8.95,9.28115,3.16986580326791,2001
2001-01-10,29.42,9.91,10.27667,2.86279504936911,2001
2001-01-09,27.72,9.95,10.31815,2.68652810823646,2001
2001-01-08,27.44,10.31,10.69147,2.5665320110331,2001
2001-01-05,28.02,10.03,10.40111,2.69394324259622,2001
2001-01-04,27.95,9.45,9.79965,2.85214267856505,2001
2001-01-03,27.93,9.71,10.06927,2.77378598448547,2001
2001-01-02,27.29,9.97,10.33889,2.63954834609905,2001
2000-12-29,26.72,10.48,10.86776,2.45864833231503,2000
2000-12-28,25.82,9.22,9.56114,2.70051479216914,2000
2000-12-27,26.55,9.58,9.93446,2.67251566768601,2000
2000-12-26,27,10.23,10.60851,2.54512650692699,2000
2000-12-22,26.16,10.48,10.86776,2.40711977445214,2000
2000-12-21,26.06,10.49,10.87813,2.39563233754331,2000
2000-12-20,25.83,9.95,10.31815,2.50335573722034,2000
2000-12-19,29.34,9.11,9.44707,3.10572484378755,2000
2000-12-18,29.52,9.28,9.62336,3.0675356632195,2000
2000-12-15,28.86,8.03,8.32711,3.4657882506656,2000
2000-12-14,28.06,7.48,7.75676,3.61748977665933,2000
2000-12-13,28.75,7.8,8.0886,3.55438518408625,2000
2000-12-12,29.81,8.58,8.89746,3.35039438221695,2000
2000-12-11,29.75,9.96,10.32852,2.88037395483574,2000
2000-12-08,28.31,8.13,8.43081,3.35792171807928,2000
2000-12-07,29.36,8.48,8.79376,3.33873110023471,2000
2000-12-06,30.24,8.75,9.07375,3.33269045323047,2000
2000-12-05,29.25,8.03,8.32711,3.51262322702594,2000
2000-12-04,31.28,7.41,7.68417,4.07070640030088,2000
2000-12-01,32.06,6.53,6.77161,4.73447230422307,2000
2000-11-30,33.61,6.31,6.54347,5.13641844464787,2000
2000-11-29,34.58,5.93,6.14941,5.62330369905406,2000
2000-11-28,34.02,5.9,6.1183,5.56036807609957,2000
2000-11-27,36.24,6.24,6.47088,5.60047474222981,2000
2000-11-22,36.06,6.3,6.5331,5.51958488313358,2000
2000-11-21,35.54,6.35,6.58495,5.39715563519845,2000
2000-11-20,35.98,6.23,6.46051,5.56921976747966,2000
2000-11-17,35.62,5.62,5.82794,6.11193663627285,2000
2000-11-16,34.84,5.94,6.15978,5.65604615749264,2000
2000-11-15,35.54,5.95,6.17015,5.75998962748069,2000
2000-11-14,34.72,5.81,6.02497,5.76268429552347,2000
2000-11-13,34.3,5.59,5.79683,5.91702706479231,2000
2000-11-10,34.05,5.24,5.43388,6.266240697255,2000
2000-11-09,33.87,5.34,5.53758,6.11639019210558,2000
2000-11-08,32.92,4.92,5.10204,6.45232103237137,2000
2000-11-07,33.44,4.68,4.85316,6.89035597425183,2000
2000-11-06,33.02,4.6,4.7702,6.92214162928179,2000
2000-11-03,32.62,4.64,4.81168,6.77933694676288,2000
2000-11-02,32.59,4.5,4.6665,6.98382085074467,2000
2000-11-01,33.14,4.4,4.5628,7.26308407118436,2000
2000-10-31,32.7,4.37,4.53169,7.21585104011969,2000
2000-10-30,32.86,4.56,4.72872,6.94902637500212,2000
2000-10-27,32.78,4.48,4.64576,7.05589612894338,2000
2000-10-26,33.75,4.61,4.78057,7.05982759378066,2000
2000-10-25,33.62,4.64,4.81168,6.98716456622219,2000
2000-10-24,34.53,4.84,5.01908,6.87974688588347,2000
2000-10-23,34.9,4.82,4.99834,6.98231812961903,2000
2000-10-20,34.31,4.84,5.01908,6.83591415159751,2000
2000-10-19,33.06,5.04,5.22648,6.32548101207696,2000
2000-10-18,33.51,5.36,5.55832,6.02880006908562,2000
2000-10-17,33.36,5.27,5.46499,6.10431126131978,2000
2000-10-16,33.18,5.34,5.53758,5.99178702610166,2000
2000-10-13,34.96,5.43,5.63091,6.20858795470004,2000
2000-10-12,36.06,5.54,5.74498,6.27678425338295,2000
2000-10-11,33.2,5.1,5.2887,6.27753512205268,2000
2000-10-10,33.29,5.16,5.35092,6.22136006518505,2000
2000-10-09,31.98,5.09,5.27833,6.05873448609693,2000
2000-10-06,30.86,5.04,5.22648,5.90454761139429,2000
2000-10-05,30.66,5.21,5.40277,5.67486678129922,2000
2000-10-04,30.91,5.22,5.41314,5.71017930443329,2000
2000-10-03,31.86,5.29,5.48573,5.80779586308477,2000
2000-10-02,32.05,5.24,5.43388,5.89817956966293,2000
2000-09-29,30.87,5.1,5.2887,5.83697316920983,2000
2000-09-28,30.26,5.2,5.3924,5.61160151324086,2000
2000-09-27,31.23,5.34,5.53758,5.63964764391666,2000
2000-09-26,31.78,5.28,5.47536,5.80418456503317,2000
2000-09-25,31.5,5.12,5.30944,5.93282907425265,2000
2000-09-22,32.66,5.16,5.35092,6.10362330216112,2000
2000-09-21,33.84,5.16,5.35092,6.32414612814245,2000
2000-09-20,37.22,5.24,5.43388,6.84961758448843,2000
2000-09-19,36.96,5.22,5.41314,6.82783005797005,2000
2000-09-18,36.75,5.06,5.24722,7.0037086304748,2000
2000-09-15,35.87,5.28,5.47536,6.55116741182315,2000
2000-09-14,34.37,5.1,5.2887,6.49876151039008,2000
2000-09-13,33.87,5.06,5.24722,6.45484656637229,2000
2000-09-12,34.25,4.96,5.14352,6.65886396864404,2000
2000-09-11,35.14,4.85,5.02945,6.98684746841106,2000
2000-09-08,33.62,4.74,4.91538,6.83975603106983,2000
2000-09-07,35.18,4.85,5.02945,6.99480062432274,2000
2000-09-06,34.97,4.89,5.07093,6.89617091933827,2000
2000-09-05,33.92,4.81,4.98797,6.80036167017845,2000
2000-09-01,33.42,4.7,4.8739,6.85693182051335,2000
2000-08-31,33.09,4.76,4.93612,6.70364577846568,2000
2000-08-30,33.25,4.61,4.78057,6.95523755535428,2000
2000-08-29,32.73,4.6,4.7702,6.86134753259822,2000
2000-08-28,32.92,4.62,4.79094,6.87130291759029,2000
2000-08-25,34.01,4.55,4.71835,7.2080282302076,2000
2000-08-24,33.41,4.53,4.69761,7.11212723065559,2000
2000-08-23,31.23,4.67,4.84279,6.44876197398607,2000
2000-08-22,31.24,4.8,4.9776,6.27611700417872,2000
2000-08-21,32.42,4.6,4.7702,6.79636073959163,2000
2000-08-18,31.97,4.38,4.54206,7.03865646865079,2000
2000-08-17,31.88,4.35,4.51095,7.06724747558718,2000
2000-08-16,31.91,4.24,4.39688,7.25741889703608,2000
2000-08-15,31.43,4.24,4.39688,7.14825057768236,2000
2000-08-14,31.92,4.42,4.58354,6.96404962103527,2000
2000-08-11,31.02,4.44,4.60428,6.7372097266022,2000
2000-08-10,31.09,4.43,4.59391,6.76765543948401,2000
2000-08-09,30.38,4.48,4.64576,6.53929604628737,2000
2000-08-08,29.26,4.46,4.62502,6.32645912882539,2000
2000-08-07,28.93,4.39,4.55243,6.35484785048864,2000
2000-08-04,29.94,4.25,4.40725,6.79335186340689,2000
2000-08-03,28.92,4.23,4.38651,6.59294062933859,2000
2000-08-02,28.27,4.05,4.19985,6.73119278069455,2000
2000-08-01,27.85,3.78,3.91986,7.10484558121974,2000
2000-07-31,27.5,3.75,3.88875,7.07168113146898,2000
2000-07-28,28.22,3.89,4.03393,6.99565931981963,2000
2000-07-27,28.21,3.75,3.88875,7.25425908068145,2000
2000-07-26,27.81,3.59,3.72283,7.47012353505264,2000
2000-07-25,27.89,3.63,3.76431,7.40906035900338,2000
2000-07-24,27.97,3.74,3.87838,7.21177398810844,2000
2000-07-21,28.56,3.88,4.02356,7.09819165117458,2000
2000-07-20,30.94,3.86,4.00282,7.72955066677992,2000
2000-07-19,31.1,4.07,4.22059,7.36863803401894,2000
2000-07-18,31.94,3.99,4.13763,7.71939491931371,2000
2000-07-17,30.71,4.13,4.28281,7.17052589304686,2000
2000-07-14,31.31,4.17,4.32429,7.24049497142884,2000
2000-07-13,31.41,4.08,4.23096,7.42384707016847,2000
2000-07-12,30.34,4.29,4.44873,6.81992388839062,2000
2000-07-11,29.61,4.17,4.32429,6.84736685097438,2000
2000-07-10,29.51,4.19,4.34503,6.7916677215117,2000
2000-07-07,30.26,4,4.148,7.29508196721312,2000
2000-07-06,30.19,4.02,4.16874,7.24199638260002,2000
2000-07-05,30.76,4.24,4.39688,6.99586979858445,2000
2000-06-30,32.44,4.36,4.52132,7.17489582688241,2000
2000-06-29,32.73,4.25,4.40725,7.4263996823416,2000
2000-06-28,31.86,4.44,4.60428,6.91964867471136,2000
2000-06-27,32.01,4.55,4.71835,6.78415123931035,2000
2000-06-26,31.56,4.37,4.53169,6.96428926073937,2000
2000-06-23,34.76,4.42,4.58354,7.58365804596447,2000
2000-06-22,34.72,4.44,4.60428,7.54080985517823,2000
2000-06-21,33.64,4.14,4.29318,7.83568357254995,2000
2000-06-20,33.07,4.02,4.16874,7.93285261254,2000
2000-06-19,31.57,4.38,4.54206,6.95059070113561,2000
2000-06-16,32.35,4.45,4.61465,7.0102824699598,2000
2000-06-15,32.7,4.38,4.54206,7.19937649436599,2000
2000-06-14,32.72,4.16,4.31392,7.58474890586752,2000
2000-06-13,32.73,4.27,4.42799,7.39161560888801,2000
2000-06-12,31.76,4.22,4.37614,7.25753746452353,2000
2000-06-09,30.22,4.14,4.29318,7.03907127117894,2000
2000-06-08,29.78,3.96,4.10652,7.25188237242239,2000
2000-06-07,29.29,4.23,4.38651,6.67729014638061,2000
2000-06-06,29.78,4.48,4.64576,6.41014602562336,2000
2000-06-05,29.87,4.17,4.32429,6.90749232822036,2000
2000-06-02,30.34,4.21,4.36577,6.9495186416142,2000
2000-06-01,30.19,4.39,4.55243,6.63162311117359,2000
2000-05-31,29.03,4.52,4.68724,6.19341019448546,2000
2000-05-30,30.36,4.35,4.51095,6.73028962857048,2000
2000-05-26,29.76,4.29,4.44873,6.68954960179647,2000
2000-05-25,30.43,4.18,4.33466,7.02015844379952,2000
2000-05-24,29.89,3.94,4.08578,7.31561660197074,2000
2000-05-23,28.61,3.85,3.99245,7.16602587383687,2000
2000-05-22,28.62,3.95,4.09615,6.98704881413034,2000
2000-05-19,30.02,3.76,3.89912,7.69917314676132,2000
2000-05-18,30.28,3.73,3.86801,7.82831481821402,2000
2000-05-17,29.38,3.49,3.61913,8.11797310403329,2000
2000-05-16,29.76,3.45,3.57765,8.31830950484257,2000
2000-05-15,29.95,3.37,3.49469,8.57014499140124,2000
2000-05-12,29.64,3.35,3.47395,8.53207443975878,2000
2000-05-11,29.25,3.37,3.49469,8.36984110178585,2000
2000-05-10,28.1,3.2,3.3184,8.46793635486982,2000
2000-05-09,28.46,3.25,3.37025,8.44447741265485,2000
2000-05-08,28.05,3.12,3.23544,8.66960907944515,2000
2000-05-05,27.37,3.11,3.22507,8.4866374993411,2000
2000-05-04,27.08,3.09,3.20433,8.45106465314122,2000
2000-05-03,26.6,3.18,3.29766,8.06632581891402,2000
2000-05-02,26.86,3.2,3.3184,8.09426229508197,2000
2000-05-01,25.84,3.16,3.27692,7.88545341357128,2000
2000-04-28,25.71,3.09,3.20433,8.02351817696679,2000
2000-04-27,25.53,3.06,3.17322,8.04545540491992,2000
2000-04-26,24.69,3.12,3.23544,7.6311104517469,2000
2000-04-25,26.41,3.18,3.29766,8.00870920592178,2000
2000-04-24,27.41,3.12,3.23544,8.47179981702643,2000
2000-04-20,27.29,3.07,3.18359,8.57208371681027,2000
2000-04-19,27.38,3.12,3.23544,8.46252750785056,2000
2000-04-18,25.92,3.12,3.23544,8.01127512795787,2000
2000-04-17,26.06,3.13,3.24581,8.0288125306164,2000
2000-04-14,25.48,3.11,3.22507,7.9006037078265,2000
2000-04-13,25.29,3.05,3.16285,7.9959530170574,2000
2000-04-12,25.49,3.05,3.16285,8.05918712553551,2000
2000-04-11,24.17,2.98,3.09026,7.8213483655097,2000
2000-04-10,23.91,2.97,3.07989,7.76326427242532,2000
2000-04-07,24.97,2.99,3.10063,8.05320209118792,2000
2000-04-06,25.51,2.98,3.09026,8.25496883757354,2000
2000-04-05,25.76,2.86,2.96582,8.68562488620348,2000
2000-04-04,25.46,2.87,2.97619,8.55456136872982,2000
2000-04-03,26.28,2.92,3.02804,8.67888138862102,2000
2000-03-31,26.86,2.88,2.98656,8.9936247723133,2000
2000-03-30,26.67,2.83,2.93471,9.08778039397419,2000
2000-03-29,26.36,2.92,3.02804,8.70530111887558,2000
2000-03-28,27.1,2.94,3.04878,8.88880142220823,2000
2000-03-27,27.59,2.82,2.92434,9.434607466984,2000
2000-03-24,27.86,2.82,2.92434,9.52693599239487,2000
2000-03-23,27.47,2.76,2.86212,9.59778066607969,2000
2000-03-22,27.28,2.78,2.88286,9.46282511117432,2000
2000-03-21,28.01,2.74,2.84138,9.8578859568238,2000
2000-03-20,29.33,2.73,2.83101,10.3602601191801,2000
2000-03-17,30.86,2.81,2.91397,10.5903629755969,2000
2000-03-16,31.1,2.84,2.94508,10.5599847881891,2000
2000-03-15,30.47,2.76,2.86212,10.645954746831,2000
2000-03-14,31.93,2.83,2.93471,10.8801210341056,2000
2000-03-13,32.11,2.79,2.89323,11.0983226359467,2000
2000-03-09,31.61,2.69,2.78953,11.3316580212437,2000
2000-03-08,31.22,2.74,2.84138,10.9876186923256,2000
2000-03-07,33.9,2.78,2.88286,11.7591558382995,2000
2000-03-06,32.19,2.76,2.86212,11.2469078864618,2000
2000-03-03,31.46,2.72,2.82064,11.1534970786772,2000
2000-03-02,31.51,2.8,2.9036,10.8520457363273,2000
2000-03-01,31.71,2.71,2.81027,11.2836133182933,2000
2000-02-29,30.57,2.65,2.74805,11.1242517421444,2000
2000-02-28,30.11,2.6,2.6962,11.1675691714265,2000
2000-02-25,30.34,2.51,2.60287,11.6563639367314,2000
2000-02-24,30.23,2.52,2.61324,11.5680151842158,2000
2000-02-23,30.19,2.5,2.5925,11.6451301832208,2000
2000-02-22,29.63,2.55,2.64435,11.2050220280976,2000
2000-02-18,29.51,2.65,2.74805,10.7385236804279,2000
2000-02-17,29.37,2.66,2.75842,10.6473995983208,2000
2000-02-16,30.01,2.65,2.74805,10.9204708793508,2000
2000-02-15,30.17,2.61,2.70657,11.146949829489,2000
2000-02-14,30.3,2.61,2.70657,11.1949811015418,2000
2000-02-11,29.51,2.65,2.74805,10.7385236804279,2000
2000-02-10,29.49,2.65,2.74805,10.731245792471,2000
2000-02-09,28.71,2.62,2.71694,10.5670349731683,2000
2000-02-08,28.05,2.6,2.6962,10.4035308953342,2000
2000-02-07,28.4,2.81,2.91397,9.74615387255188,2000
2000-02-04,28.67,2.78,2.88286,9.94498518831993,2000
2000-02-03,28.26,2.85,2.95545,9.56199563518246,2000
2000-02-02,27.52,2.91,3.01767,9.11961877872663,2000
2000-02-01,28.28,2.81,2.91397,9.70497294069603,2000
2000-01-31,27.65,2.69,2.78953,9.91206403946185,2000
2000-01-28,27.27,2.84,2.94508,9.25951077729637,2000
2000-01-27,27.22,2.76,2.86212,9.51043282601708,2000
2000-01-26,27.66,2.73,2.83101,9.77036464018142,2000
2000-01-25,30.28,2.66,2.75842,10.977298598473,2000
2000-01-24,29.25,2.55,2.64435,11.0613194168699,2000
2000-01-21,29.71,2.55,2.64435,11.2352752094087,2000
2000-01-20,29.67,2.53,2.62361,11.3088454457789,2000
2000-01-19,29.11,2.4,2.4888,11.696399871424,2000
2000-01-18,28.98,2.35,2.43695,11.891914072919,2000
2000-01-14,28.01,2.28,2.36436,11.8467576849549,2000
2000-01-13,26.63,2.29,2.37473,11.213906423046,2000
2000-01-12,26.3,2.25,2.33325,11.2718311368263,2000
2000-01-11,25.69,2.23,2.31251,11.1091411496599,2000
2000-01-10,24.71,2.2,2.2814,10.8310686420619,2000
2000-01-07,24.79,2.19,2.27103,10.9157518835066,2000
2000-01-06,24.79,2.18,2.26066,10.965824139853,2000
2000-01-05,24.65,2.17,2.25029,10.9541436881469,2000
2000-01-04,25.56,2.16,2.23992,11.4111218257795,2000
1999-12-30,25.76,2.3,2.3851,10.8003857280617,1999
1999-12-29,26.41,2.34,2.42658,10.8836304593296,1999
1999-12-28,26.81,2.32,2.40584,11.1437169554085,1999
1999-12-27,26.36,2.36,2.44732,10.7709657911511,1999
1999-12-23,25.86,2.42,2.50954,10.3046773512277,1999
1999-12-22,25.51,2.45,2.54065,10.040737606518,1999
1999-12-21,26.34,2.59,2.68583,9.80702427182659,1999
1999-12-20,26.55,2.67,2.76879,9.58902625334533,1999
1999-12-17,26.76,2.55,2.64435,10.119689148562,1999
1999-12-16,26.74,2.52,2.61324,10.232508303868,1999
1999-12-15,26.28,2.54,2.63398,9.97729671447771,1999
1999-12-14,25.87,2.49,2.58213,10.0188603981984,1999
1999-12-13,25.37,2.35,2.43695,10.410554176327,1999
1999-12-10,25.21,2.27,2.35399,10.7094762509611,1999
1999-12-09,26,2.2,2.2814,11.3965109143508,1999
1999-12-08,26.69,2.23,2.31251,11.5415717121223,1999
1999-12-07,26.36,2.16,2.23992,11.7682774384799,1999
1999-12-06,26.67,2.19,2.27103,11.7435700981493,1999
1999-12-03,25.71,2.16,2.23992,11.4780885031608,1999
1999-12-02,25.88,2.18,2.26066,11.4479842169986,1999
1999-12-01,25.01,2.17,2.25029,11.1141230685823,1999
1999-11-30,24.87,2.22,2.30214,10.802991998749,1999
1999-11-29,25.84,2.25,2.33325,11.0746812386157,1999
1999-11-24,27.22,1.96,2.03252,13.3922421427587,1999
1999-11-23,26.91,1.99,2.06363,13.0401283175763,1999
1999-11-22,28.03,2.05,2.12585,13.1853141096503,1999
1999-11-19,26.61,2.16,2.23992,11.8798885674488,1999
1999-11-18,25.71,2.22,2.30214,11.1678698949673,1999
1999-11-17,26.57,2.24,2.32288,11.4383868301419,1999
1999-11-16,26.04,2.23,2.31251,11.2604918465217,1999
1999-11-15,25.31,2.33,2.41621,10.47508287773,1999
1999-11-12,24.91,2.16,2.23992,11.1209328904604,1999
1999-11-11,24.33,2.38,2.46806,9.85794510668298,1999
1999-11-10,24.37,2.39,2.47843,9.83283772388165,1999
1999-11-09,24.21,2.44,2.53028,9.56811103909449,1999
1999-11-08,23.28,2.59,2.68583,8.66771165710414,1999
1999-11-05,22.93,2.62,2.71694,8.43964165568618,1999
1999-11-04,23.17,2.75,2.85175,8.12483562724643,1999
1999-11-03,22.59,2.82,2.92434,7.72481995937545,1999
1999-11-02,22.49,2.81,2.91397,7.71799297865112,1999
1999-11-01,22.44,2.73,2.83101,7.92649972977842,1999
1999-10-29,21.79,2.76,2.86212,7.61323773985717,1999
1999-10-28,21.59,2.97,3.07989,7.00999061654799,1999
1999-10-27,22.71,3.02,3.13174,7.25155983574626,1999
1999-10-26,23.17,2.96,3.06952,7.54841147801611,1999
1999-10-25,23.22,2.98,3.09026,7.51393086665847,1999
1999-10-22,23.48,3,3.111,7.54741240758599,1999
1999-10-21,22.74,2.99,3.10063,7.33399341424162,1999
1999-10-20,22.21,2.9,3.0073,7.38536228510624,1999
1999-10-19,22.36,2.89,2.99693,7.46096839098678,1999
1999-10-18,22.44,2.82,2.92434,7.67352633414719,1999
1999-10-15,22.81,2.66,2.75842,8.26922658623415,1999
1999-10-14,22.46,2.7,2.7999,8.02171506125219,1999
1999-10-13,22.93,2.81,2.91397,7.86898972878925,1999
1999-10-12,22.93,2.65,2.74805,8.34409854260294,1999
1999-10-11,21.58,2.53,2.62361,8.22530787731408,1999
1999-10-08,20.81,2.35,2.43695,8.53936272800016,1999
1999-10-07,22.46,2.49,2.58213,8.69824524714093,1999
1999-10-06,23.24,2.48,2.57176,9.03661305876131,1999
1999-10-05,23.37,2.45,2.54065,9.19843347174936,1999
1999-10-04,23.71,2.49,2.58213,9.18234171013853,1999
1999-10-01,24.51,2.39,2.47843,9.88932509693637,1999
1999-09-30,24.54,2.31,2.39547,10.2443361845483,1999
1999-09-29,24.69,2.57,2.66509,9.2642274744943,1999
1999-09-28,24.52,2.52,2.61324,9.38298816794477,1999
1999-09-27,24.63,2.51,2.60287,9.46263163354297,1999
1999-09-24,24.81,2.54,2.63398,9.41920591652177,1999
1999-09-23,24.76,2.45,2.54065,9.74553755928601,1999
1999-09-22,24.26,2.3,2.3851,10.1714812796109,1999
1999-09-21,24.48,2.33,2.41621,10.1315696897207,1999
1999-09-20,24.32,2.49,2.58213,9.41858078408136,1999
1999-09-17,24.72,2.45,2.54065,9.72979355676697,1999
1999-09-16,24.52,2.47,2.56139,9.57292719968455,1999
1999-09-15,24.1,2.52,2.61324,9.22226814222957,1999
1999-09-14,23.86,2.66,2.75842,8.64987927871753,1999
1999-09-13,24.18,2.8,2.9036,8.32759333241494,1999
1999-09-10,23.55,2.84,2.94508,7.99638719491491,1999
1999-09-09,23.24,2.75,2.85175,8.14938195844657,1999
1999-09-08,22.64,2.66,2.75842,8.20759710268922,1999
1999-09-07,22.58,2.56,2.65472,8.50560511089682,1999
1999-09-03,22,2.47,2.56139,8.58908639449674,1999
1999-09-02,21.54,2.56,2.65472,8.11385004821601,1999
1999-09-01,21.79,2.71,2.81027,7.75370338081394,1999
1999-08-31,22.15,2.84,2.94508,7.52101810477135,1999
1999-08-30,21.93,2.85,2.95545,7.42018981880932,1999
1999-08-27,21.31,2.87,2.97619,7.16016114562578,1999
1999-08-26,21.09,2.97,3.07989,6.84764715622961,1999
1999-08-25,20.66,3.1,3.2147,6.42672722182474,1999
1999-08-24,21.36,3.01,3.12137,6.84314900188059,1999
1999-08-23,21.61,2.95,3.05915,7.06405374041809,1999
1999-08-20,21.66,2.97,3.07989,7.03271870099257,1999
1999-08-19,21.86,2.87,2.97619,7.34496117519379,1999
1999-08-18,21.54,2.75,2.85175,7.55325677215745,1999
1999-08-17,21.7,2.7,2.7999,7.75027679559984,1999
1999-08-16,21.34,2.73,2.83101,7.53794582145595,1999
1999-08-13,21.67,2.71,2.81027,7.7110028573767,1999
1999-08-12,21.42,2.73,2.83101,7.56620428751577,1999
1999-08-11,21.54,2.79,2.89323,7.44496635248494,1999
1999-08-10,21.31,2.77,2.87249,7.41865071767004,1999
1999-08-09,21.26,2.73,2.83101,7.50968735539613,1999
1999-08-06,20.89,2.69,2.78953,7.48871673722814,1999
1999-08-05,20.67,2.69,2.78953,7.40985040490692,1999
1999-08-04,20.49,2.64,2.73768,7.48443937932848,1999
1999-08-03,20.21,2.61,2.70657,7.46701544759604,1999
1999-08-02,20.46,2.51,2.60287,7.86055392701134,1999
1999-07-30,20.52,2.55,2.64435,7.75994100629644,1999
1999-07-29,21.09,2.67,2.76879,7.61704571310934,1999
1999-07-28,20.61,2.58,2.67546,7.7033482092799,1999
1999-07-27,20.4,2.55,2.64435,7.7145612343298,1999
1999-07-26,20.49,2.55,2.64435,7.74859606330478,1999
1999-07-23,20.41,2.42,2.50954,8.13296460705946,1999
1999-07-22,19.84,2.32,2.40584,8.24659994014565,1999
1999-07-21,19.54,2.25,2.33325,8.37458480660024,1999
1999-07-20,19.38,2.24,2.32288,8.34309133489461,1999
1999-07-19,20.28,2.2,2.2814,8.88927851319365,1999
1999-07-16,20.66,2.18,2.26066,9.13892403103518,1999
1999-07-15,20.26,2.12,2.19844,9.2156256254435,1999
1999-07-14,19.89,2.16,2.23992,8.87978142076503,1999
1999-07-13,20.33,2.14,2.21918,9.16104146576663,1999
1999-07-12,19.92,2.12,2.19844,9.06097050635906,1999
1999-07-09,19.94,2.17,2.25029,8.86108012745024,1999
1999-07-08,19.76,2.19,2.27103,8.70089783049982,1999
1999-07-07,19.98,2.2,2.2814,8.75778031033576,1999
1999-07-06,19.78,2.29,2.37473,8.32936797025346,1999
1999-07-02,19.7,2.26,2.34362,8.40579957501643,1999
1999-07-01,19.39,2.29,2.37473,8.16513877367111,1999
1999-06-30,19.33,2.34,2.42658,7.96594383865358,1999
1999-06-29,18.56,2.33,2.41621,7.68145152946143,1999
1999-06-28,18.22,2.25,2.33325,7.80885031608272,1999
1999-06-25,18.17,2.27,2.35399,7.71880934073637,1999
1999-06-24,18.26,2.26,2.34362,7.79136549440609,1999
1999-06-23,18.42,2.25,2.33325,7.89456766313083,1999
1999-06-22,17.62,2.23,2.31251,7.61942651058806,1999
1999-06-21,17.79,2.22,2.30214,7.72759258776617,1999
1999-06-18,18.01,2.24,2.32288,7.753306240529,1999
1999-06-17,18.25,2.24,2.32288,7.8566262570602,1999
1999-06-16,17.92,2.28,2.36436,7.57921805478015,1999
1999-06-15,18.61,2.28,2.36436,7.87105178568408,1999
1999-06-14,18.24,2.29,2.37473,7.68087319400521,1999
1999-06-11,18.45,2.3,2.3851,7.73552471594483,1999
1999-06-10,17.82,2.37,2.45769,7.25071103353149,1999
1999-06-09,17.98,2.39,2.47843,7.25459262516997,1999
1999-06-08,17.66,2.38,2.46806,7.15541761545505,1999
1999-06-07,17.91,2.41,2.49917,7.16637923790699,1999
1999-06-04,17.36,2.31,2.39547,7.24701206861284,1999
1999-06-03,16.81,2.35,2.43695,6.89796672069595,1999
1999-06-02,16.61,2.36,2.44732,6.7870160011768,1999
1999-06-01,16.31,2.34,2.42658,6.72139389593585,1999
1999-05-28,16.85,2.29,2.37473,7.09554349336556,1999
1999-05-27,17.18,2.27,2.35399,7.29824680648601,1999
1999-05-26,17.32,2.22,2.30214,7.52343471726307,1999
1999-05-25,17.25,2.18,2.26066,7.63051498235029,1999
1999-05-24,16.77,2.19,2.27103,7.38431460614787,1999
1999-05-21,17.22,2.21,2.29177,7.51384301216963,1999
1999-05-20,17.04,2.26,2.34362,7.27080328722233,1999
1999-05-19,16.77,2.27,2.35399,7.12407444381667,1999
1999-05-18,17.09,2.3,2.3851,7.1653180160161,1999
1999-05-17,17.76,2.31,2.39547,7.41399391351175,1999
1999-05-14,18.04,2.28,2.36436,7.62997174711127,1999
1999-05-13,18.11,2.21,2.29177,7.90218913765343,1999
1999-05-12,17.44,2.19,2.27103,7.67933492732373,1999
1999-05-11,17.84,2.29,2.37473,7.51243299238229,1999
1999-05-10,18.57,2.25,2.33325,7.95885567341691,1999
1999-05-07,18.23,2.25,2.33325,7.81313618343512,1999
1999-05-06,18.23,2.32,2.40584,7.57739500548665,1999
1999-05-05,18.89,2.36,2.44732,7.71864733667849,1999
1999-05-04,18.94,2.32,2.40584,7.87251022511888,1999
1999-05-03,18.83,2.23,2.31251,8.14266749116761,1999
1999-04-30,18.69,2.25,2.33325,8.01028608164578,1999
